directory,subdirectory,filename,speaker_id,session_id,utterance_id,transcription
zf1,zf1_07,zf1_07_165,zf1,7,165,sabena eight zero six good afternoon squawk two seven four one 
zf1,zf1_07,zf1_07_166,zf1,7,166,alitalia two nine one good afternoon maintain three three zero trasadingen saronno 
zf1,zf1_07,zf1_07_167,zf1,7,167,delta mike echo climb to flight level three three zero 
zf1,zf1_07,zf1_07_168,zf1,7,168,speedbird two eight three nine good afternoon squawk five seven four four 
zf1,zf1_07,zf1_07_169,zf1,7,169,sabena eight zero six climb to flight level three four zero 
zf1,zf1_07,zf1_07_170,zf1,7,170,roger contact zurich one three three decimal four good bye 
zf1,zf1_07,zf1_07_171,zf1,7,171,lufthansa five nine three one turn now left to tango 
zf1,zf1_07,zf1_07_172,zf1,7,172,merair six nine four four good afternoon maintain two nine zero trasadingen saronno 
zf1,zf1_07,zf1_07_173,zf1,7,173,@devec one zero six one turn left heading two zero zero 
zf1,zf1_07,zf1_07_174,zf1,7,174,merair six nine four four climb to flight level three three zero 
zf1,zf1_07,zf1_07_175,zf1,7,175,[EMPTY] 
zf1,zf1_07,zf1_07_176,zf1,7,176,lufthansa three five five zero contact milan one three four five two good bye 
zf1,zf1_07,zf1_07_177,zf1,7,177,airfrans six seven zero still on the frequency 
zf1,zf1_07,zf1_07_178,zf1,7,178,contact milan one three four five two bye 
zf1,zf1_07,zf1_07_179,zf1,7,179,speedbird two eight three nine is identified route hochwald to morok for further climb zurich one three three four good bye 
zf1,zf1_07,zf1_07_180,zf1,7,180,golf juliett india contact milan one three four five two good bye 
zf1,zf1_07,zf1_07_181,zf1,7,181,alitalia two nine one descend to flight level three one zero 
zf1,zf1_07,zf1_07_182,zf1,7,182,lufthansa four six six five good afternoon descend to flight level three zero zero rate two thousand or more 
zf1,zf1_07,zf1_07_183,zf1,7,183,lufthansa five five zero four contact geneva one ah disregard descend to flight level two five zero 
zf1,zf1_07,zf1_07_184,zf1,7,184,lufthansa five nine three one contact rhein one three two decimal four good bye 
zf1,zf1_07,zf1_07_185,zf1,7,185,make it one three two four 
zf1,zf1_07,zf1_07_186,zf1,7,186,cross air five one eight rhein one three two decimal four good bye 
zf1,zf1_07,zf1_07_187,zf1,7,187,lufthansa four six six five descend to flight level two nine zero 
zf1,zf1_07,zf1_07_188,zf1,7,188,airfrans six eight zero good afternoon descend to flight level three zero zero 
zf1,zf1_07,zf1_07_189,zf1,7,189,good afternoon israeli air force four four two maintain level three five zero 
zf1,zf1_07,zf1_07_190,zf1,7,190,airfrans six four seven reims one three four decimal four good bye 
zf1,zf1_07,zf1_07_191,zf1,7,191,lufthansa four six six five milan one three four five two good bye 
zf1,zf1_07,zf1_07_192,zf1,7,192,lufthansa five five zero four milan one three four decimal five two good bye 
zf1,zf1_07,zf1_07_193,zf1,7,193,airfrans six eight zero turn right to saronno 
zf1,zf1_07,zf1_07_194,zf1,7,194,delta mike echo climb to flight level three four zero 
zf1,zf1_07,zf1_07_195,zf1,7,195,delta mike echo contact zurich one three three decimal four good bye 
zf1,zf1_07,zf1_07_196,zf1,7,196,@aerovic one zero six one turn left heading one nine zero descend to flight level two five zero 
zf1,zf1_07,zf1_07_197,zf1,7,197,alitalia one three five good afternoon maintain three one zero trasadingen canne 
zf1,zf1_07,zf1_07_198,zf1,7,198,sunwing five two one two good afternoon maintain three three zero trasadingen st prex 
zf1,zf1_07,zf1_07_199,zf1,7,199,airfrans six eight zero descend to flight level two five zero good rate until passing two nine zero 
zf1,zf1_07,zf1_07_200,zf1,7,200,[EMPTY] 
zf1,zf1_07,zf1_07_201,zf1,7,201,israeli air four four two descend to flight level two nine zero 
zf1,zf1_07,zf1_07_202,zf1,7,202,merair six nine five two climb to flight level three three zero 
zf1,zf1_07,zf1_07_203,zf1,7,203,@aerovic one zero six one own navigation st prex contact milan one three four five two good bye 
zf1,zf1_07,zf1_07_204,zf1,7,204,air algerie two zero seven three good afternoon i'll call you back for climb route trasadingen st prex 
zf1,zf1_07,zf1_07_205,zf1,7,205,airfrans six eight zero own navigatio= ah sorry contact milan one three four five two good bye 
zf1,zf1_07,zf1_07_206,zf1,7,206,alitalia two nine one descend to flight level two five zero 
zf1,zf1_07,zf1_07_207,zf1,7,207,tunair four six nine four good afternoon squawk two seven five six 
zf1,zf1_07,zf1_07_208,zf1,7,208,air algerie two zero seven three climb to flight level three four zero 
zf1,zf1_07,zf1_07_209,zf1,7,209,futura four hundred good afternoon route trasadingen tango 
zf1,zf1_07,zf1_07_210,zf1,7,210,tunair four six nine four is identified route ageri zurich east to nelli 
zf1,zf1_07,zf1_07_211,zf1,7,211,air algerie two zero seven three for further climb zurich one three three four good bye 
zf1,zf1_07,zf1_07_212,zf1,7,212,<OT> thank you very much bye </OT> 
zf3,zf3_02,zf3_02_001,zf3,2,1,alitalia six four seven four right heading three four zero 
zf3,zf3_02,zf3_02_002,zf3,2,2,lufthansa five three zero five left heading ah three four zero 
zf3,zf3_02,zf3_02_003,zf3,2,3,hamburg air two five zero two contact geneva one three three decimal one five bye bye 
zf3,zf3_02,zf3_02_004,zf3,2,4,~k ~l ~m three four six climb to flight level three one zero 
zf3,zf3_02,zf3_02_005,zf3,2,5,delta echo bravo climb to flight level three three z= correction three two zero 
zf3,zf3_02,zf3_02_006,zf3,2,6,alitalia six four seven four resume own navigation to trasadingen karlsruhe 
zf3,zf3_02,zf3_02_007,zf3,2,7,lufthansa five three zero five own navigation to ageri zurich east tango 
zf3,zf3_02,zf3_02_008,zf3,2,8,lufthansa five three zero five correct call zurich sector one three three decimal four bye bye 
zf3,zf3_02,zf3_02_009,zf3,2,9,delta echo bravo turn right inbound to st prex 
zf3,zf3_02,zf3_02_010,zf3,2,10,french line nine one six five zurich radar good afternoon identified maintain flight level three three zero trasadingen zurich east fusse 
zf3,zf3_02,zf3_02_011,zf3,2,11,futura nine three one zurich radar good afternoon i think you're on the wrong frequency should you be with geneva 
zf3,zf3_02,zf3_02_012,zf3,2,12,okay 
zf3,zf3_02,zf3_02_013,zf3,2,13,delta echo bravo climb to flight level three three zero 
zf3,zf3_02,zf3_02_014,zf3,2,14,lufthansa four three nine zero milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_015,zf3,2,15,lufthansa four three nine zero milan one three four decimal five two 
zf3,zf3_02,zf3_02_016,zf3,2,16,iberia three five three zero due traffic descend now to flight level two nine zero 
zf3,zf3_02,zf3_02_017,zf3,2,17,delta echo bravo continue climb to flight level three four zero 
zf3,zf3_02,zf3_02_018,zf3,2,18,french line nine one six three zurich radar good afternoon identified maintain flight level three three zero trasadingen zurich east fusse 
zf3,zf3_02,zf3_02_019,zf3,2,19,@bama one five zurich radar good afternoon identified maintain flight level three three zero zurich east resia 
zf3,zf3_02,zf3_02_020,zf3,2,20,lufthansa four seven zero three zurich radar good afternoon maintain flight level three five zero 
zf3,zf3_02,zf3_02_021,zf3,2,21,lufthansa four four zero eight zurich radar good afternoon you're identified fly heading ah two one zero until advised maintain flight level two nine zero 
zf3,zf3_02,zf3_02_022,zf3,2,22,condor triple six zurich radar good afternoon continue climb to flight level three three zero 
zf3,zf3_02,zf3_02_023,zf3,2,23,lufthansa four four zero eight climb to flight level three two zero 
zf3,zf3_02,zf3_02_024,zf3,2,24,delta echo bravo climb to flight level four one zero 
zf3,zf3_02,zf3_02_025,zf3,2,25,alitalia one five eight climb to flight level three two zero 
zf3,zf3_02,zf3_02_026,zf3,2,26,lufthansa four seven zero three descend to flight level three four zero 
zf3,zf3_02,zf3_02_027,zf3,2,27,delta echo bravo call zurich sector one three three decimal four bye bye 
zf3,zf3_02,zf3_02_028,zf3,2,28,french line nine one six five fly heading zero nine five 
zf3,zf3_02,zf3_02_029,zf3,2,29,iberia three five three zero milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_030,zf3,2,30,condor triple six contact geneva one three three decimal one five bye bye 
zf3,zf3_02,zf3_02_031,zf3,2,31,~k ~l ~m three four six contact rhein one two zero decimal nine two bye bye 
zf3,zf3_02,zf3_02_032,zf3,2,32,alitalia six four seven four as well rhein one two zero decimal nine two bye bye 
zf3,zf3_02,zf3_02_033,zf3,2,33,tarom seven five three four zurich radar good afternoon identified trasadingen zurich east fusse maintain flight level three three zero 
zf3,zf3_02,zf3_02_034,zf3,2,34,lufthansa four seven zero three descend to flight level two nine zero 
zf3,zf3_02,zf3_02_035,zf3,2,35,lufthansa four four zero eight climb to flight level three three zero own navigation st prex 
zf3,zf3_02,zf3_02_036,zf3,2,36,french line nine one six five own navigation fusse 
zf3,zf3_02,zf3_02_037,zf3,2,37,reach six zero one five three zurich radar good afternoon [HNOISE] you're identified maintain flight level three one zero non ~r ~v ~s ~m is checked and report your heading 
zf3,zf3_02,zf3_02_038,zf3,2,38,reach six zero one five three roger continue heading ah zero six zero until advised 
zf3,zf3_02,zf3_02_039,zf3,2,39,airfrans two six two one good afternoon climb to flight level three four zero higher rate of climb squawk two seven seven three 
zf3,zf3_02,zf3_02_040,zf3,2,40,correct and high rate of climb please 
zf3,zf3_02,zf3_02_041,zf3,2,41,airfrans zero zero nine november what is your position 
zf3,zf3_02,zf3_02_042,zf3,2,42,and on course to ah luxeuil or morok 
zf3,zf3_02,zf3_02_043,zf3,2,43,okay switch over to reims please 
zf3,zf3_02,zf3_02_044,zf3,2,44,one three two two seven please 
zf3,zf3_02,zf3_02_045,zf3,2,45,airfrans two six two one identified route trasadingen hochwald morok for further climb call zurich sector one three three decimal four bye bye 
zf3,zf3_02,zf3_02_046,zf3,2,46,french line nine one six five contact milan one three four decimal five two 
zf3,zf3_02,zf3_02_047,zf3,2,47,speedway three three five two zurich 
zf3,zf3_02,zf3_02_048,zf3,2,48,good afternoon descend to flight level two nine zero 
zf3,zf3_02,zf3_02_049,zf3,2,49,alitalia one five zero good afternoon squawk two seven four five 
zf3,zf3_02,zf3_02_050,zf3,2,50,reach six zero one five three left heading zero five zero 
zf3,zf3_02,zf3_02_051,zf3,2,51,~l ~t ~u one six zero two zurich 
zf3,zf3_02,zf3_02_052,zf3,2,52,~l ~t ~u one six zero two climb to flight level two nine zero 
zf3,zf3_02,zf3_02_053,zf3,2,53,lufthansa four seven zero three contact milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_054,zf3,2,54,french line nine one six three as well milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_055,zf3,2,55,lufthansa three five six six zurich radar good afternoon identified climb to flight level three one zero 
zf3,zf3_02,zf3_02_056,zf3,2,56,alitalia one five zero identified route trasadingen karlsruhe climb to flight level three one zero 
zf3,zf3_02,zf3_02_057,zf3,2,57,lufthansa three five six six continue climb to flight level three three zero 
zf3,zf3_02,zf3_02_058,zf3,2,58,~l ~t ~u one six zero two geneva one three three decimal one five bye bye 
zf3,zf3_02,zf3_02_059,zf3,2,59,alitalia one five eight reims control one three four decimal four bye bye 
zf3,zf3_02,zf3_02_060,zf3,2,60,one three four four correct yes 
zf3,zf3_02,zf3_02_061,zf3,2,61,reach six zero one five three resume own navigation to trasadingen tango 
zf3,zf3_02,zf3_02_062,zf3,2,62,lufthansa three five six six climb to flight level three four zero 
zf3,zf3_02,zf3_02_063,zf3,2,63,three five six six correct for further climb zurich sector one three three decimal four bye bye 
zf3,zf3_02,zf3_02_064,zf3,2,64,@bama one five call milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_065,zf3,2,65,lufthansa four four zero eight geneva one three three decimal one five bye bye 
zf3,zf3_02,zf3_02_066,zf3,2,66,emirates zero two four zurich radar good afternoon identified maintain flight level three four zero trasadingen zurich east fusse 
zf3,zf3_02,zf3_02_067,zf3,2,67,speedway three three five two call milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_068,zf3,2,68,tarom seven five three four milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_069,zf3,2,69,lufthansa three six zero four good afternoon climb immediately up to three three zero high rate of climb please 
zf3,zf3_02,zf3_02_070,zf3,2,70,lufthansa three six zero four and turn left by ten degrees until advised 
zf3,zf3_02,zf3_02_071,zf3,2,71,reach six zero one five three left ten degrees until advised 
zf3,zf3_02,zf3_02_072,zf3,2,72,lufthansa three six zero four further left heading one six zero please 
zf3,zf3_02,zf3_02_073,zf3,2,73,negative further left heading left one six zero 
zf3,zf3_02,zf3_02_074,zf3,2,74,three six zero four correct climb to flight level three four zero 
zf3,zf3_02,zf3_02_075,zf3,2,75,reach six zero one five three own navigation to tango and contact rhein one three two decimal four b= 
zf3,zf3_02,zf3_02_076,zf3,2,76,lufthansa three six zero four clear of traffic own navigation to saronno 
zf3,zf3_02,zf3_02_077,zf3,2,77,three six zero four and for further climb zurich sector one three four decim= sorry one three three decimal four bye bye 
zf3,zf3_02,zf3_02_078,zf3,2,78,lufthansa four seven hundred good afternoon identified fly heading two one zero until advised maintain flight level two nine zero 
zf3,zf3_02,zf3_02_079,zf3,2,79,french air force four four one zero good afternoon identified maintain flight level three four zero trasadingen zurich east fusse 
zf3,zf3_02,zf3_02_080,zf3,2,80,air malta four five zero zurich radar good afternoon squawk seven five three four 
zf3,zf3_02,zf3_02_081,zf3,2,81,air malta four five zero identified route ageri zurich east nelli maintain flight level three two zero 
zf3,zf3_02,zf3_02_082,zf3,2,82,lufthansa four seven zero zero climb to flight level three three zero 
zf3,zf3_02,zf3_02_083,zf3,2,83,alitalia one five zero contact rhein one two zero decimal nine two ciao 
zf3,zf3_02,zf3_02_084,zf3,2,84,india lima oscar oscar kilo zurich radar good afternoon you're identified route trasadingen saronno maintain flight level two nine zero call you back for further climb 
zf3,zf3_02,zf3_02_085,zf3,2,85,air berlin five two six one zurich radar good afternoon identified maintain flight level three four zero and due to crossing traffic turn right by ten degrees until advised 
zf3,zf3_02,zf3_02_086,zf3,2,86,airlink one three zurich radar good afternoon identified maintain flight level three zero zero trasadingen zurich east fusse 
zf3,zf3_02,zf3_02_087,zf3,2,87,portugalia five four three good afternoon climb to flight level two nine zero 
zf3,zf3_02,zf3_02_088,zf3,2,88,lufthansa four seven zero zero climb to flight level three four zero own navigation st prex 
zf3,zf3_02,zf3_02_089,zf3,2,89,lufthansa four seven zero zero for further climb zurich sector one three three decimal four bye bye 
zf3,zf3_02,zf3_02_090,zf3,2,90,tunair four eight zero two zurich radar good afternoon squawk two seven five one 
zf3,zf3_02,zf3_02_091,zf3,2,91,reach six zero one five three contact rhein one three two decimal four 
zf3,zf3_02,zf3_02_092,zf3,2,92,reach six zero one five three 
zf3,zf3_02,zf3_02_093,zf3,2,93,tunair four eight zero two you're identified maintain flight level three one zero trasadingen karlsruhe 
zf3,zf3_02,zf3_02_094,zf3,2,94,french air force four four one zero descend to flight level three three zero 
zf3,zf3_02,zf3_02_095,zf3,2,95,air berlin five two six one own navigation to st prex 
zf3,zf3_02,zf3_02_096,zf3,2,96,india oscar kilo climb to flight level three one zero 
zf3,zf3_02,zf3_02_097,zf3,2,97,airfrans six seven zero zurich radar good afternoon continue heading one two zero until advised descend to flight level three three zero 
zf3,zf3_02,zf3_02_098,zf3,2,98,emirates zero two four contact milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_099,zf3,2,99,india oscar kilo climb to flight level three three zero 
zf3,zf3_02,zf3_02_100,zf3,2,100,airfrans six seven zero descend to flight level two five zero 
zf3,zf3_02,zf3_02_101,zf3,2,101,portugalia five four three geneva one three three decimal one five bye bye 
zf3,zf3_02,zf3_02_102,zf3,2,102,cross air five one eight zurich radar good afternoon identified i'll call you back for further climb 
zf3,zf3_02,zf3_02_103,zf3,2,103,lufthansa three five five zero zurich radar good afternoon identified route trasadingen saronno maintain flight level two nine zero 
zf3,zf3_02,zf3_02_104,zf3,2,104,cross air five one eight route trasadingen tango i'll call you back for further climb 
zf3,zf3_02,zf3_02_105,zf3,2,105,french air force four four one zero descend to flight level two nine zero 
zf3,zf3_02,zf3_02_106,zf3,2,106,alitalia four one six zurich radar good afternoon squawk seven five three three 
zf3,zf3_02,zf3_02_107,zf3,2,107,four one six fly heading ah three six zero 
zf3,zf3_02,zf3_02_108,zf3,2,108,alitalia four zero four good afternoon squawk seven five three two 
zf3,zf3_02,zf3_02_109,zf3,2,109,alitalia four one six you're identified climb to flight level three one zero will be final level 
zf3,zf3_02,zf3_02_110,zf3,2,110,french air force four four one zero milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_111,zf3,2,111,alitalia three two four good afternoon squawk five seven four seven 
zf3,zf3_02,zf3_02_112,zf3,2,112,airfrans six seven zero own navigation saronno 
zf3,zf3_02,zf3_02_113,zf3,2,113,six seven zero correct call milan one three four decimal five two 
zf3,zf3_02,zf3_02_114,zf3,2,114,alitalia four one six continue heading three six zero i'll call you back for navigation 
zf3,zf3_02,zf3_02_115,zf3,2,115,alitalia four zero four identified route ageri zurich east nelli maintain flight level three two zero 
zf3,zf3_02,zf3_02_116,zf3,2,116,lufthansa five nine three one zurich radar good afternoon what is your position 
zf3,zf3_02,zf3_02_117,zf3,2,117,what is your level 
zf3,zf3_02,zf3_02_118,zf3,2,118,okay switch to one three three decimal four please 
zf3,zf3_02,zf3_02_119,zf3,2,119,lufthansa five five zero four zurich radar good afternoon you're identified maintain flight level two nine zero and fly heading ah two one zero for a shortcut 
zf3,zf3_02,zf3_02_120,zf3,2,120,alitalia four one six own navigation to zurich east 
zf3,zf3_02,zf3_02_121,zf3,2,121,four one six correct after zurich east to nelli 
zf3,zf3_02,zf3_02_122,zf3,2,122,alitalia three two four identified route albix hochwald morok maintain flight level three two zero 
zf3,zf3_02,zf3_02_123,zf3,2,123,cross air five one eight climb to flight level three zero zero 
zf3,zf3_02,zf3_02_124,zf3,2,124,cross air five one eight i'm sorry stop climb flight level two eight zero 
zf3,zf3_02,zf3_02_125,zf3,2,125,cross air five one eight are you able for flight level three one zero 
zf3,zf3_02,zf3_02_126,zf3,2,126,cross air five one eight roger climb to flight level three one zero 
zf3,zf3_02,zf3_02_127,zf3,2,127,air malta four five zero contact rhein one three two decimal four bye bye 
zf3,zf3_02,zf3_02_128,zf3,2,128,airlink one three milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_129,zf3,2,129,airlink one three milan one three four decimal five two 
zf3,zf3_02,zf3_02_130,zf3,2,130,one three four five two 
zf3,zf3_02,zf3_02_131,zf3,2,131,golf bravo victor juliett india zurich radar good afternoon descend to flight level three four zero 
zf3,zf3_02,zf3_02_132,zf3,2,132,merair six nine five two zurich radar good afternoon identified route trasadingen saronno maintain flight level two nine zero call you back for further climb 
zf3,zf3_02,zf3_02_133,zf3,2,133,golf juliett india descend to flight level three three zero 
zf3,zf3_02,zf3_02_134,zf3,2,134,lufthansa three five five zero zurich radar good afternoon roger what is your position 
zf3,zf3_02,zf3_02_135,zf3,2,135,confirm three five five zero 
zf3,zf3_02,zf3_02_136,zf3,2,136,okay maintain two nine zero 
zf3,zf3_02,zf3_02_137,zf3,2,137,air berlin five two six one geneva one three three decimal one five bye bye 
zf3,zf3_02,zf3_02_138,zf3,2,138,tunair four eight zero two contact rhein one two zero decimal nine two bye bye 
zf3,zf3_02,zf3_02_139,zf3,2,139,india oscar kilo milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_140,zf3,2,140,lufthansa five five zero four own navigation fribourg 
zf3,zf3_02,zf3_02_141,zf3,2,141,delta india mike mike echo zurich radar good afternoon you're identified maintain flight level three zero zero trasadingen to saronno 
zf3,zf3_02,zf3_02_142,zf3,2,142,golf juliett india descend to flight level two five zero 
zf3,zf3_02,zf3_02_143,zf3,2,143,golf juliett india my mistake descend to flight level two nine zero 
zf3,zf3_02,zf3_02_144,zf3,2,144,air malta four five zero contact rhein one three two decimal four 
zf3,zf3_02,zf3_02_145,zf3,2,145,alitalia four one six contact rhein one three two decimal four bye bye 
zf3,zf3_02,zf3_02_146,zf3,2,146,@aerovic one zero six one zurich radar good afternoon identified maintain flight level three three zero fly heading two one zero for shortcut 
zf3,zf3_02,zf3_02_147,zf3,2,147,roger 
zf3,zf3_02,zf3_02_148,zf3,2,148,merair six nine five two climb initially to flight level three zero zero 
zf3,zf3_02,zf3_02_149,zf3,2,149,alitalia four zero four rhein one three two decimal four bye bye 
zf3,zf3_02,zf3_02_150,zf3,2,150,lufthansa five five zero four descend to flight level two five zero 
zf3,zf3_02,zf3_02_151,zf3,2,151,golf juliett india milan one three four decimal five two 
zf3,zf3_02,zf3_02_152,zf3,2,152,alitalia two nine one zurich radar good afternoon trasadingen saronno maintain flight level three three zero 
zf3,zf3_02,zf3_02_153,zf3,2,153,israeli air force four four two zurich radar good afternoon identified maintain flight level three four zero albix saronno 
zf3,zf3_02,zf3_02_154,zf3,2,154,sabena eight zero six zurich radar good afternoon squawk two seven four one 
zf3,zf3_02,zf3_02_155,zf3,2,155,sabena eight zero six climb to flight level three two zero 
zf3,zf3_02,zf3_02_156,zf3,2,156,lufthansa three five five zero descend to flight level two five zero 
zf3,zf3_02,zf3_02_157,zf3,2,157,merair six nine five two climb to flight level three three zero 
zf3,zf3_02,zf3_02_158,zf3,2,158,lufthansa four six six five zurich radar good afternoon maintain three five zero call you back for descent 
zf3,zf3_02,zf3_02_159,zf3,2,159,delta mike echo left by ten degrees until advised 
zf3,zf3_02,zf3_02_160,zf3,2,160,delta mike echo climb to flight level three four zero 
zf3,zf3_02,zf3_02_161,zf3,2,161,lufthansa four six six five descend to flight level three four zero 
zf3,zf3_02,zf3_02_162,zf3,2,162,lufthansa five five zero four milan one three four decimal five two 
zf3,zf3_02,zf3_02_163,zf3,2,163,sabena eight zero six you're identified routing ah trasadingen to karlsruhe 
zf3,zf3_02,zf3_02_164,zf3,2,164,merair six nine four four good afternoon identified trasadingen saronno maintain flight level two nine zero 
zf3,zf3_02,zf3_02_165,zf3,2,165,sabena eight zero six climb to flight level three six zero 
zf3,zf3_02,zf3_02_166,zf3,2,166,delta mike echo further left by ten degrees 
zf3,zf3_02,zf3_02_167,zf3,2,167,lufthansa four six six five descend to flight level two nine zero rate of descent two thousand feet or more 
zf3,zf3_02,zf3_02_168,zf3,2,168,airfrans yes f= sorry alitalia three two four reims control one three four decimal four ciao 
zf3,zf3_02,zf3_02_169,zf3,2,169,sabena eight zero six call zurich sector one three three decimal four bye bye 
zf3,zf3_02,zf3_02_170,zf3,2,170,lufthansa three five five zero milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_171,zf3,2,171,@aerovic one zero six one own navigation to st prex 
zf3,zf3_02,zf3_02_172,zf3,2,172,and my mistake own navigation to fribourg 
zf3,zf3_02,zf3_02_173,zf3,2,173,okay continue present heading 
zf3,zf3_02,zf3_02_174,zf3,2,174,cross air five one eight contact rhein one three two decimal four 
zf3,zf3_02,zf3_02_175,zf3,2,175,fine 
zf3,zf3_02,zf3_02_176,zf3,2,176,merair six nine four four climb to flight level three zero zero initially 
zf3,zf3_02,zf3_02_177,zf3,2,177,merair six nine five two left by ten degrees until advised 
zf3,zf3_02,zf3_02_178,zf3,2,178,israeli four four two descend to flight level two nine zero 
zf3,zf3_02,zf3_02_179,zf3,2,179,delta mike echo climb to flight level three five zero 
zf3,zf3_02,zf3_02_180,zf3,2,180,@aerovic one zero six one descend to flight level two five zero 
zf3,zf3_02,zf3_02_181,zf3,2,181,merair six nine five two clear of traffic own navigation saronno 
zf3,zf3_02,zf3_02_182,zf3,2,182,merair ah yes correct 
zf3,zf3_02,zf3_02_183,zf3,2,183,delta mike echo continue heading and ah please ah call into zurich sector one three three decimal four bye bye 
zf3,zf3_02,zf3_02_184,zf3,2,184,lufthansa four six six five milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_185,zf3,2,185,@aerovic one zero six one call now genev= sorry m= milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_186,zf3,2,186,merair six nine four four climb to flight level three three zero 
zf3,zf3_02,zf3_02_187,zf3,2,187,alitalia one three five zurich radar good afternoon identified trasadingen saronno maintain flight level three zero zero 
zf3,zf3_02,zf3_02_188,zf3,2,188,sunwing five two one two zurich radar good afternoon you're identified route trasad= sorry hm fly heading yeah make it trasadingen st prex maintain flight level three three zero 
zf3,zf3_02,zf3_02_189,zf3,2,189,iberia six seven one zero zurich radar good afternoon you're identified maintain flight level three four zero trasadingen st prex 
zf3,zf3_02,zf3_02_190,zf3,2,190,air algerie two zero seven three zurich radar good afternoon confirm on heading south 
zf3,zf3_02,zf3_02_191,zf3,2,191,air algerie two zero seven three roger fly heading two one zero until advised and i'll call you back for further climb 
zf3,zf3_02,zf3_02_192,zf3,2,192,alitalia three six nine zurich radar good afternoon identified trasadingen saronno maintain flight level three zero zero 
zf3,zf3_02,zf3_02_193,zf3,2,193,airfrans six eight zero good afternoon descend to flight level two five zero rate of descent two thousand five hundred feet or more until passing flight level three zero zero 
zf3,zf3_02,zf3_02_194,zf3,2,194,merair six nine five two milan one three four decimal five two bye bye 
zf3,zf3_02,zf3_02_195,zf3,2,195,israeli four four two milan one three four decimal five two 
zf3,zf3_02,zf3_02_196,zf3,2,196,lufthansa four two two three zurich radar good afternoon you're identified maintain flight level three three zero trasadingen zurich east fusse 
zf3,zf3_02,zf3_02_197,zf3,2,197,austrian four one six whiskey zurich radar good afternoon identified trasadingen zurich east fusse maintain flight level three four zero 
zf3,zf3_02,zf3_02_198,zf3,2,198,yeah should you be with geneva 
zf3,zf3_02,zf3_02_199,zf3,2,199,one th= yeah one three three one five please 
zf3,zf3_02,zf3_02_200,zf3,2,200,airfrans two four two six good afternoon identified trasadingen zurich east fusse maintain flight level three three zero 
zf3,zf3_02,zf3_02_201,zf3,2,201,aero lloyd five six two zurich radar good afternoon [HNOISE] you're identified maintain flight level three zero zero and fly heading ah two one zero for shortcut 
zf3,zf3_02,zf3_02_202,zf3,2,202,[EMPTY] 
zf3,zf3_02,zf3_02_203,zf3,2,203,alitalia four six nine good afternoon roger stand by 
zf3,zf3_02,zf3_02_204,zf3,2,204,ah well okay 
zf3,zf3_02,zf3_02_205,zf3,2,205,okay 
zf3,zf3_02,zf3_02_206,zf3,2,206,<OT> thank you bye bye </OT> 
zf1,zf1_08,zf1_08_001,zf1,8,1,airfrans three two six one climb to flight level two nine zero 
zf1,zf1_08,zf1_08_002,zf1,8,2,aero lloyd five six zero good morning maintain three three zero trasadingen st prex 
zf1,zf1_08,zf1_08_003,zf1,8,3,french air force four two three four reims one three four four good bye 
zf1,zf1_08,zf1_08_004,zf1,8,4,air malta zero zero four turn right heading zero one zero 
zf1,zf1_08,zf1_08_005,zf1,8,5,air malta zero zero four turn right heading zero one zero 
zf1,zf1_08,zf1_08_006,zf1,8,6,lufthansa three five seven seven good morning squawk two seven six six 
zf1,zf1_08,zf1_08_007,zf1,8,7,transwede three five seven one turn right one zero degrees due traffic 
zf1,zf1_08,zf1_08_008,zf1,8,8,lufthansa four three five six is identified 
zf1,zf1_08,zf1_08_009,zf1,8,9,lufthansa four seven two three descend to flight level three zero zero 
zf1,zf1_08,zf1_08_010,zf1,8,10,affirm that's correct lufthansa four seven two three descend to flight level three hundred 
zf1,zf1_08,zf1_08_011,zf1,8,11,air berlin five zero eight one good morning maintain level three three zero 
zf1,zf1_08,zf1_08_012,zf1,8,12,stand by air malta zero zero four turn right heading zero three zero 
zf1,zf1_08,zf1_08_013,zf1,8,13,ah foxtrot sierra india is identified maintain level two nine zero trasadingen saronno 
zf1,zf1_08,zf1_08_014,zf1,8,14,lufthansa eight two six eight good morning maintain level three one zero trasadingen st prex 
zf1,zf1_08,zf1_08_015,zf1,8,15,lufthansa eight two six eight turn right heading two one zero 
zf1,zf1_08,zf1_08_016,zf1,8,16,blue five seven two contact milan one three four five two good bye 
zf1,zf1_08,zf1_08_017,zf1,8,17,lufthansa eight two six eight climb to flight level three three zero 
zf1,zf1_08,zf1_08_018,zf1,8,18,transwede three five seven one own navigation to luxeuil 
